"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0008285","negative regulation of cell population proliferation","47/694","451/12561",0.104212860310421,1.88619270656945,4.63498629727374,1.95104400248474e-05,0.000584631785254612,0.000393264881821744,"IFNL1/SPEG/NUPR1/IL4I1/ADAMTS1/DLL4/INHBA/IFNG/OSM/SH2B3/MNDA/CXCL8/CSF1R/IL10/CD200/TP53/CD80/COL18A1/CD86/AIF1/CTLA4/CCL2/IL6/BMP4/SFRP1/CCL8/SLC6A4/WWC3/TESC/E2F1/SCRIB/IFIT3/IL1B/CNN1/GPER1/TNFAIP3/SOD2/DAB2IP/SPN/MYOCD/LILRB4/NOX4/CD274/TNF/CR1/TGFBR3/CDK10",47
"GO:0032731","positive regulation of interleukin-1 beta production","12/694","52/12561",0.230769230769231,4.1767900687209,5.55115016517222,1.96866541526059e-05,0.000584631785254612,0.000393264881821744,"NLRC4/ORM1/IFNG/P2RX7/NLRP3/IL6/MEFV/AIM2/NLRP12/GBP5/TNF/EGR1",12
"GO:0055006","cardiac cell development","12/694","52/12561",0.230769230769231,4.1767900687209,5.55115016517222,1.96866541526059e-05,0.000584631785254612,0.000393264881821744,"INHBA/VEGFA/PRICKLE1/ALPK3/SPRY1/MYH6/EDN1/BMP4/TTN/MYL2/PDGFRB/TGFBR3",12
"GO:0003206","cardiac chamber morphogenesis","14/694","69/12561",0.202898550724638,3.6723468237063,5.38276552966201,1.97004540830932e-05,0.000584631785254612,0.000393264881821744,"DLL4/MYBPC3/NRP1/LRP2/RYR2/NRP2/SLIT2/MYH7/TEK/MYH6/BMP4/TBX2/MYL2/TGFBR3",14
"GO:1903037","regulation of leukocyte cell-cell adhesion","33/694","274/12561",0.12043795620438,2.17985759060981,4.77513909791939,2.00741220550612e-05,0.000591554897482713,0.000397921859052356,"IFNL1/CHST2/SHH/IL4I1/PAG1/NR4A3/CD69/IL10/IL2RA/CD80/CD86/SIRPB1/AIF1/CCDC88B/NFKBID/CTLA4/CCL2/PDCD1/NLRP3/IL6/SMARCB1/BMP4/GPR65/ITGB2/SCRIB/IL1B/TNFSF14/SPN/ILDR2/LILRB4/CD274/TNF/CR1",33
"GO:0032943","mononuclear cell proliferation","24/694","170/12561",0.141176470588235,2.55521274792338,4.93702326087703,2.07667935309408e-05,0.000607717138467948,0.000408793730803675,"SHH/IL4I1/IL27/MSN/SLC11A1/MNDA/IL10/IL2RA/CD80/CD86/AIF1/CCDC88B/CTLA4/IL6/BMP4/SCRIB/PRLR/IL1B/CSF1/TNFSF14/SPN/LILRB4/CD274/CR1",24
"GO:0010720","positive regulation of cell development","35/694","299/12561",0.117056856187291,2.11866162906133,4.7343216842312,2.09710246927183e-05,0.000607842893080935,0.000408878322292304,"SHH/IL4I1/EGR2/IFNG/VEGFA/NRP1/CLDN5/IL13RA1/LRP2/IL10/IL2RA/EFNA5/SERPINE2/ZNF365/CD80/CD86/ROBO3/NFKBID/CAMK2B/AMIGO1/SLIT2/NLRP3/IL6/SMARCB1/BMP4/GPR65/TESC/E2F1/LIMK1/IL1B/CSF1/GPER1/LILRB4/TNF/CR1",35
"GO:0022409","positive regulation of cell-cell adhesion","29/694","227/12561",0.127753303964758,2.31226116873389,4.82486668638111,2.10595781655948e-05,0.000607842893080935,0.000408878322292304,"ADAM19/CHST2/SHH/IL4I1/NR4A3/IL10/IL2RA/CD80/CD86/SIRPB1/AIF1/CCDC88B/NFKBID/CCL2/NLRP3/IL6/SMARCB1/FGB/GPR65/ITGB2/TJP1/PLAUR/IL1B/TNFSF14/EMILIN2/LILRB4/CD274/TNF/CR1",29
"GO:0002009","morphogenesis of an epithelium","30/694","239/12561",0.125523012552301,2.27189417963899,4.80079776890946,2.14979221749163e-05,0.000616273769014267,0.000414549528530487,"SHH/FLNA/DLL4/KRT16/MSN/VEGFA/IRX1/NRP1/MMP12/LRP2/CSF1R/RYR2/HBEGF/PTCH1/PRICKLE1/EGF/FGF2/SLIT2/BMP4/ITGAX/TBX2/SCRIB/NKD1/RASIP1/KRT17/KRT6A/RHBDF2/KDR/CXCL10/TNF",30
"GO:2001235","positive regulation of apoptotic signaling pathway","16/694","88/12561",0.181818181818182,3.29080429656798,5.21492356830284,2.19980776078443e-05,0.000626350669185514,0.000421327967635109,"CRADD/BBC3/NUPR1/ATF3/INHBA/TP53/PMAIP1/G0S2/SFRP1/BCLAF1/S100A9/GPER1/TNFSF14/DAB2IP/BCL2L14/TNF",16
"GO:0070371","ERK1 and ERK2 cascade","27/694","205/12561",0.131707317073171,2.38382652702608,4.83085181620289,2.32990276496387e-05,0.000658940285339446,0.000443250059229582,"FGFR3/ATF3/LMO3/INHBA/VEGFA/NRP1/PDGFB/CSF1R/ANGPT1/EGF/SPRED3/FGF2/SPRY4/SPRY1/TEK/EDN1/FGB/SEMA6A/CHI3L1/IL1B/GPER1/PDGFRB/DAB2IP/GBP1/KDR/NOX4/TNF",27
"GO:0043270","positive regulation of monoatomic ion transport","19/694","118/12561",0.161016949152542,2.914313974503,5.05237650109933,2.35010367691651e-05,0.000660222459635079,0.000444112540770211,"SCN1B/FLNA/IFNG/P2RX7/PDGFB/CXCL9/SCN5A/CXCL11/F2RL3/AMIGO1/CCL2/EDN1/SLC6A4/TESC/FGF13/P2RX1/GPER1/PDGFRB/CXCL10",19
"GO:0030048","actin filament-based movement","17/694","99/12561",0.171717171717172,3.10798183564754,5.09207359535284,2.67063549427889e-05,0.000745301852509353,0.000501342986031745,"VIL1/PDE4B/SCN1B/FLNA/MYBPC3/MYH3/MYO1G/MYO1A/RYR2/SCN5A/MYH7/MYH6/TTN/FGF13/ZEB2/MYO7B/MYO6",17
"GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway","15/694","80/12561",0.1875,3.39364193083573,5.19378023928756,2.70647130876414e-05,0.00075033355889027,0.000504727669289073,"FFAR2/VEGFA/CMKLR1/CXCR2/PLEK/DGKI/F2RL3/ESR1/C3AR1/PLCB1/S1PR1/OPRL1/RASGRP4/CHGA/PLCB3",15
"GO:0002831","regulation of response to biotic stimulus","48/694","471/12561",0.101910828025478,1.84452724903174,4.517675717742,2.84571019902559e-05,0.000781544394294484,0.00052572229497719,"NLRC4/OASL/MAP2K6/FFAR2/IL4I1/IL27/SERPINB9/ZNFX1/P2RX7/NFKBIA/ZBP1/MMP12/MNDA/CLEC4E/TREML4/CARD16/FGR/DAPK1/IRAK2/USP18/GBP2/IRF7/PDCD1/NLRP3/S100A9/TNIP3/MEFV/TIGAR/NCF1/IL1B/SLC22A13/TNFAIP3/AIM2/CD300E/DAB2IP/EMILIN2/RASGRP4/GBP5/KLRD1/PIK3AP1/N4BP1/FCN1/CD274/OPTN/TNF/CR1/FCN3/RSAD2",48
"GO:0070269","pyroptotic inflammatory response","10/694","38/12561",0.263157894736842,4.76300621871682,5.61793393572236,2.8621563486154e-05,0.000781544394294484,0.00052572229497719,"NLRC4/ZBP1/GBP2/NLRP3/MEFV/ZEB2/AIM2/GZMB/GBP5/GBP1",10
"GO:0007507","heart development","36/694","316/12561",0.113924050632911,2.06195965417867,4.62355733720767,2.89158821297087e-05,0.000781544394294484,0.00052572229497719,"SNAI1/SHH/DLL4/MYBPC3/INHBA/ASCL1/VEGFA/NRP1/FZD7/CLDN5/PDGFB/LRP2/RYR2/NRP2/SCN5A/PRICKLE1/FGF2/DCHS1/ALPK3/SLIT2/MYH7/SPRY1/TEK/MYH6/EDN1/BMP4/TBX2/TTN/BCOR/MYL2/GPER1/S1PR1/PDGFRB/MYOCD/KDR/TGFBR3",36
"GO:0043408","regulation of MAPK cascade","47/694","458/12561",0.102620087336245,1.85736443376162,4.52018041983742,2.89323506193497e-05,0.000781544394294484,0.00052572229497719,"FGFR3/ATF3/LMO3/IL27/INHBA/P2RX7/VEGFA/CBLC/NRP1/OSM/FZD7/SH2B3/SPHK1/PDGFB/CSF1R/ANGPT1/EGF/SPRED3/FGF2/DUSP2/PIK3R5/SPRY4/TRIB3/SPRY1/TEK/DSG3/IL6/EDN1/BMP4/FGB/LRRK2/S100A12/SEMA6A/NKD1/CHI3L1/IL1B/PLCB1/GPER1/PDGFRB/UCHL1/DAB2IP/LILRB4/GBP1/KDR/NOX4/TNF/ADRA2B",47
"GO:0050830","defense response to Gram-positive bacterium","11/694","46/12561",0.239130434782609,4.32812304222529,5.46848401039415,3.05295099754774e-05,0.000819435382399118,0.000551210466053261,"IL18R1/FGR/GBP2/IL6/GBP7/GBP4/IL1B/KRT6A/RNASE7/CHGA/IL18RAP",11
"GO:0002443","leukocyte mediated immunity","32/694","268/12561",0.119402985074627,2.16112520968644,4.64645348947865,3.17674975284313e-05,0.000847267307498795,0.000569932196570237,"MILR1/IL4I1/SERPINB9/NR4A3/CSF2RB/MYO1G/IL10/IL18R1/FGR/SLAMF7/CD80/PDCD1/NLRP3/IL6/PRF1/ITGAM/ITGB2/TREM1/C1S/IL1B/MPO/FCGR3B/SLC22A13/GZMB/RASGRP4/LILRB4/KLRD1/CD274/FCGR2A/CHGA/CR1/RSAD2",32
"GO:0071346","cellular response to type II interferon","13/694","63/12561",0.206349206349206,3.73480170166049,5.26235254500994,3.21698570663495e-05,0.000852602375330796,0.000573520942295975,"IFNG/CD200/DAPK1/TP53/AIF1/GBP2/CCL2/EDN1/GBP7/GBP4/GBP5/GBP1/TNF",13
"GO:0023061","signal release","34/694","293/12561",0.116040955631399,2.10027441453315,4.60841969906937,3.28865394006763e-05,0.000866149231465312,0.000582633520351368,"GHSR/FFAR2/STX11/INHBA/IFNG/BLK/TFR2/OSM/PNOC/DYSF/SNAP29/OTOF/SPP1/IRS1/SV2A/EFNA5/SLC8B1/IL6/EDN1/FGB/LRRK2/SLC6A4/RASL10B/SCRIB/ERC2/IL1B/P2RX1/GPER1/PIP5K1C/GGCX/CSPG5/TNF/CHGA/ADRA2B",34
"GO:0050673","epithelial cell proliferation","30/694","245/12561",0.122448979591837,2.2162559548315,4.64918968324863,3.46450100446476e-05,0.000906795480299038,0.000609975075578529,"EMC10/GHSR/NUPR1/KLK8/DLL4/NR4A3/VEGFA/NRP1/FZD7/MMP12/PDGFB/IL10/NRP2/SCN5A/EGF/FGF2/PROK2/CCL2/TEK/IL6/BMP4/SFRP1/TBX2/ZEB2/TNFAIP3/DAB2IP/KDR/TNF/ZFP36/TGFBR3",30
"GO:0051249","regulation of lymphocyte activation","39/694","357/12561",0.109243697478992,1.97724795970261,4.52993389782786,3.52929914085741e-05,0.000918053492566243,0.00061754801460695,"IFNL1/SHH/IL4I1/PAG1/IL27/INHBA/CD69/MNDA/IL10/IL2RA/FGR/THEMIS2/CD80/CD86/SIRPB1/AIF1/CCDC88B/NFKBID/CTLA4/CCL2/PDCD1/NLRP3/IL6/SMARCB1/BMP4/SFRP1/GPR65/SCRIB/PRLR/NFAM1/IL1B/TNFSF14/TNFAIP3/SPN/ILDR2/LILRB4/KLRD1/CD274/CR1",39
"GO:0032944","regulation of mononuclear cell proliferation","21/694","143/12561",0.146853146853147,2.65795731645876,4.82191577596431,3.72304722364715e-05,0.000956641524417627,0.00064350506683797,"SHH/IL4I1/IL27/MNDA/IL10/IL2RA/CD80/CD86/AIF1/CCDC88B/CTLA4/IL6/BMP4/SCRIB/PRLR/IL1B/CSF1/SPN/LILRB4/CD274/CR1",21
"GO:0060562","epithelial tube morphogenesis","21/694","143/12561",0.146853146853147,2.65795731645876,4.82191577596431,3.72304722364715e-05,0.000956641524417627,0.00064350506683797,"SHH/DLL4/VEGFA/IRX1/NRP1/LRP2/CSF1R/RYR2/PTCH1/PRICKLE1/EGF/FGF2/SLIT2/BMP4/ITGAX/TBX2/SCRIB/RASIP1/KDR/CXCL10/TNF",21
"GO:0060537","muscle tissue development","26/694","199/12561",0.130653266331658,2.36474881612674,4.69287491485023,3.7795991024233e-05,0.000965286704097683,0.000649320429004302,"SHH/DLL4/EGR2/MYBPC3/VEGFA/FZD7/LRP2/RYR2/SCN5A/PTCH1/PRICKLE1/FGF2/ALPK3/MYH7/MYH6/EDN1/BMP4/TBX2/TTN/CNTNAP1/MYL2/S1PR1/PDGFRB/RPL3L/MYOCD/TGFBR3",26
"GO:0002526","acute inflammatory response","13/694","64/12561",0.203125,3.67644542507205,5.1909826582416,3.83607417689833e-05,0.000973808227798167,0.000655052611371965,"ORM1/FFAR2/OSM/NLRP3/IL6/SERPINA1/IL1B/FCGR3B/IL1RN/FCGR2A/TNF/C2CD4A/SAA2",13
"GO:0050832","defense response to fungus","9/694","32/12561",0.28125,5.0904628962536,5.60264784763875,4.04778826347664e-05,0.0010213999845683,0.000687066208774549,"ZBP1/CLEC4E/S100A12/S100A9/MPO/CLEC4D/IL36RN/RNASE7/CHGA",9
"GO:0070098","chemokine-mediated signaling pathway","12/694","56/12561",0.214285714285714,3.87844792095513,5.22053035698692,4.34639584250064e-05,0.00109022095716058,0.000733360085255406,"SH2B3/CMKLR1/CXCR2/CXCL9/CXCL11/CCL2/SLIT2/PADI2/EDN1/CCL8/CCRL2/CXCL10",12
"GO:0035051","cardiocyte differentiation","16/694","93/12561",0.172043010752688,3.11387933438691,4.94797337768659,4.47094895971154e-05,0.00111482715480618,0.000749911962271409,"INHBA/VEGFA/FZD7/PRICKLE1/ALPK3/SPRY1/MYH6/EDN1/BMP4/TBX2/TTN/MYL2/GPER1/PDGFRB/MYOCD/TGFBR3",16
"GO:0048644","muscle organ morphogenesis","10/694","40/12561",0.25,4.52485590778098,5.3995297684285,4.64187121551622e-05,0.00114390908199914,0.000769474533019607,"DLL4/MYBPC3/LRP2/RYR2/MYH7/MYH6/TTN/MYL2/S1PR1/TGFBR3",10
"GO:0060415","muscle tissue morphogenesis","10/694","40/12561",0.25,4.52485590778098,5.3995297684285,4.64187121551622e-05,0.00114390908199914,0.000769474533019607,"DLL4/MYBPC3/LRP2/RYR2/MYH7/MYH6/TTN/MYL2/S1PR1/TGFBR3",10
"GO:0003205","cardiac chamber development","15/694","84/12561",0.178571428571429,3.23203993412927,4.96352941177506,4.91763033476084e-05,0.00120481943201641,0.000810447162639511,"DLL4/MYBPC3/NRP1/LRP2/RYR2/NRP2/SCN5A/SLIT2/MYH7/TEK/MYH6/BMP4/TBX2/MYL2/TGFBR3",15
"GO:0046651","lymphocyte proliferation","23/694","168/12561",0.136904761904762,2.47789728283244,4.6635297374635,5.02864002891854e-05,0.00121785569435993,0.00081921627902905,"SHH/IL4I1/IL27/MSN/SLC11A1/MNDA/IL10/IL2RA/CD80/CD86/AIF1/CCDC88B/CTLA4/IL6/BMP4/SCRIB/PRLR/IL1B/TNFSF14/SPN/LILRB4/CD274/CR1",23
"GO:0097191","extrinsic apoptotic signaling pathway","23/694","168/12561",0.136904761904762,2.47789728283244,4.6635297374635,5.02864002891854e-05,0.00121785569435993,0.00081921627902905,"BCL2A1/CRADD/FGFR3/ATF3/INHBA/IFNG/P2RX7/NRP1/FAIM2/DDX47/PMAIP1/G0S2/BMP4/FGB/SFRP1/SERPINE1/IL1B/GPER1/TNFSF14/TNFAIP3/DAB2IP/BCL2L14/TNF",23
"GO:0042325","regulation of phosphorylation","38/694","350/12561",0.108571428571429,1.9650802799506,4.4281867878991,5.07635988011276e-05,0.00122238745913115,0.000822264666034597,"IFNL1/FGFR3/LCP2/INHBA/IFNG/VEGFA/NRP1/OSM/FZD7/IL13RA1/PDGFB/CSF1R/ANGPT1/IL10/FGR/EGF/DAPK1/TNK2/IRAK2/CD80/FGF2/PIK3R5/IL10RA/SLIT2/TRIB3/IL6/ACVR2A/GRB10/BMP4/SFRP1/S100A12/ITGB2/PRLR/PLAUR/TIGAR/GPER1/PDGFRB/KDR",38
"GO:0070372","regulation of ERK1 and ERK2 cascade","25/694","191/12561",0.130890052356021,2.36903450669161,4.61052426751396,5.14492847373662e-05,0.00123185957888216,0.000828636286853778,"FGFR3/ATF3/LMO3/INHBA/VEGFA/NRP1/PDGFB/CSF1R/ANGPT1/SPRED3/FGF2/SPRY4/SPRY1/TEK/FGB/SEMA6A/CHI3L1/IL1B/GPER1/PDGFRB/DAB2IP/GBP1/KDR/NOX4/TNF",25
"GO:0045987","positive regulation of smooth muscle contraction","7/694","20/12561",0.35,6.33479827089337,5.77392315263539,6.27426488482414e-05,0.00149377131212706,0.00100481672968999,"GHSR/SPHK1/PROK2/EDN1/GPER1/MYOCD/ADRA2B",7
"GO:0002683","negative regulation of immune system process","41/694","394/12561",0.104060913705584,1.88344256059919,4.30862561047661,6.83296794745658e-05,0.00161318095986011,0.00108514014382606,"IFNL1/LILRB3/MILR1/IL4I1/PAG1/INHBA/SERPINB9/CD69/MMP12/MNDA/IL10/CD200/FGR/CD80/CD86/USP18/CTLA4/CCL2/SLIT2/PADI2/PDCD1/TNFAIP6/BMP4/SFRP1/MEFV/SCRIB/CST7/PLCB1/GPER1/TNFAIP3/DAB2IP/RHBDF2/SPN/ILDR2/LILRB4/GBP1/KLRD1/CD274/TNF/BPI/CR1",41
"GO:0032715","negative regulation of interleukin-6 production","9/694","34/12561",0.264705882352941,4.79102390235633,5.35274465165163,6.85238234017466e-05,0.00161318095986011,0.00108514014382606,"ORM1/GHSR/IL10/CD200/TNFAIP3/NLRP12/LILRB4/TNF/BPI",9
"GO:0061045","negative regulation of wound healing","11/694","50/12561",0.22,3.98187319884726,5.10895697674588,6.98432035639353e-05,0.00163055237194768,0.00109682538998269,"CD109/SH2B3/PDGFB/SERPINE2/FGF2/THBD/EDN1/FGB/SERPINE1/PLAUR/TNF",11
"GO:0014706","striated muscle tissue development","24/694","183/12561",0.131147540983607,2.37369490244248,4.52683511503306,7.00355907267514e-05,0.00163055237194768,0.00109682538998269,"DLL4/EGR2/MYBPC3/VEGFA/FZD7/LRP2/RYR2/SCN5A/PRICKLE1/FGF2/ALPK3/MYH7/MYH6/EDN1/BMP4/TBX2/TTN/CNTNAP1/MYL2/S1PR1/PDGFRB/RPL3L/MYOCD/TGFBR3",24
"GO:1904064","positive regulation of cation transmembrane transport","14/694","77/12561",0.181818181818182,3.29080429656799,4.87596472790206,7.10375432123039e-05,0.00164479234668488,0.00110640420886222,"SCN1B/FLNA/IFNG/P2RX7/CXCL9/CXCL11/F2RL3/AMIGO1/EDN1/TESC/FGF13/P2RX1/GPER1/CXCL10",14
"GO:0032691","negative regulation of interleukin-1 beta production","8/694","27/12561",0.296296296296296,5.36279218699968,5.4878931544358,7.2411526582867e-05,0.00165838137510979,0.00111554515499684,"GHSR/IL1R2/CARD16/NLRP3/MEFV/IL1B/TNFAIP3/LILRB4",8
"GO:0042509","regulation of tyrosine phosphorylation of STAT protein","8/694","27/12561",0.296296296296296,5.36279218699968,5.4878931544358,7.2411526582867e-05,0.00165838137510979,0.00111554515499684,"IFNL1/FGFR3/IFNG/OSM/IL13RA1/CSF1R/IL10/IL10RA",8
"GO:0032732","positive regulation of interleukin-1 production","12/694","59/12561",0.203389830508475,3.68123870463537,4.99201431724473,7.48287754111273e-05,0.00170447815990535,0.00114655312801885,"NLRC4/ORM1/IFNG/P2RX7/NLRP3/IL6/MEFV/AIM2/NLRP12/GBP5/TNF/EGR1",12
"GO:0050868","negative regulation of T cell activation","16/694","97/12561",0.164948453608247,2.98547193915446,4.74706287757526,7.57671109487318e-05,0.00171657314805353,0.00115468907649907,"IFNL1/IL4I1/PAG1/CD69/IL10/CD80/CD86/CTLA4/PDCD1/BMP4/SCRIB/SPN/ILDR2/LILRB4/CD274/CR1",16
"GO:0031401","positive regulation of protein modification process","33/694","293/12561",0.112627986348123,2.03850163763512,4.34968889685954,7.73239055767743e-05,0.00174247560481565,0.00117211290950707,"IFNL1/FGFR3/LCP2/IFNG/VEGFA/OSM/SPHK1/IL13RA1/PDGFB/CSF1R/ANGPT1/IL10/PRICKLE1/EGF/TNK2/CD80/FGF2/PIK3R5/IL10RA/TRIB3/IL6/ACVR2A/BMP4/LRRK2/S100A12/AMER1/UBE2S/PRLR/PLAUR/GPER1/PDGFRB/KDR/EGR1",33
"GO:0043269","regulation of monoatomic ion transport","30/694","256/12561",0.1171875,2.12102620677233,4.38226890062366,7.88863051060055e-05,0.001768228136791,0.00118943589245006,"PDE4B/SCN1B/FLNA/CA2/IFNG/P2RX7/TSPAN18/PDGFB/RYR2/CXCL9/SCN5A/EGF/CXCL11/F2RL3/SLC8B1/CACNA1F/CAMK2B/AMIGO1/CCL2/JPH3/EDN1/SLC6A4/TESC/PXK/GRIN2C/FGF13/P2RX1/GPER1/PDGFRB/CXCL10",30
"GO:0006937","regulation of muscle contraction","18/694","118/12561",0.152542372881356,2.76092902847653,4.64755341186302,7.96346757403757e-05,0.00176914898146457,0.00119005531801135,"GHSR/PDE4B/MYBPC3/SPHK1/RYR2/SCN5A/CACNA2D3/PROK2/MYH7/JPH3/EDN1/MYL2/FGF13/CNN1/GPER1/MYOCD/CHGA/ADRA2B",18
"GO:0007517","muscle organ development","23/694","173/12561",0.132947976878613,2.40628175442688,4.5040051568051,7.97670399806045e-05,0.00176914898146457,0.00119005531801135,"SPEG/SHH/DLL4/EGR2/MYBPC3/MYH3/LRP2/RYR2/HBEGF/TRIM72/MYH7/MYH6/BMP4/CD164/TTN/CNTNAP1/MYL2/S1PR1/RPL3L/MYOCD/CXCL10/TGFBR3/ITGA7",23
"GO:0030855","epithelial cell differentiation","41/694","398/12561",0.103015075376884,1.86451348963839,4.23835217724148,8.56387340572709e-05,0.0018894325932845,0.00127096662249483,"VIL1/FAT4/FLNA/SGPP1/KRT16/MSN/IFNG/ASCL1/VEGFA/NRP1/FZD7/CLDN5/PDGFB/EFNA5/SPRED3/FGF2/COL18A1/VSIG1/SPRR1A/SPRY1/EDN1/BMP4/TJP1/USH2A/HRNR/SERPINE1/SCRIB/SPRR1B/SULT1B1/IL1B/PLCB1/KRT17/KRT6B/S1PR1/ZEB2/KRT6A/RHBDF2/KDR/MYO6/TNF/ZFP36",41
"GO:0150077","regulation of neuroinflammatory response","9/694","35/12561",0.257142857142857,4.65413750514615,5.23500123002681,8.77700169980521e-05,0.00192636901890516,0.0012958126870144,"NUPR1/SPHK1/CD200/MMP8/IL6/LRRK2/CST7/IL1B/TNF",9
"GO:0045766","positive regulation of angiogenesis","19/694","130/12561",0.146153846153846,2.64530037685657,4.56003235193936,9.21332473354821e-05,0.00201165546254778,0.00135318240933544,"EMC10/GHSR/VEGFA/NRP1/SPHK1/CXCL8/IL10/FGF2/TEK/ITGAX/ITGB2/TJP1/SERPINE1/CHI3L1/C3AR1/IL1B/EMILIN2/AQP1/KDR",19
"GO:0035633","maintenance of blood-brain barrier","8/694","28/12561",0.285714285714286,5.17126389460683,5.34346840584998,9.65094938355117e-05,0.00209634539702498,0.00141015087720477,"VEGFA/CLDN5/ANGPT1/IL6/TJP1/JAM3/CLDN12/ZEB2",8
"GO:2001233","regulation of apoptotic signaling pathway","30/694","259/12561",0.115830115830116,2.09645833565142,4.31179632474279,9.76507744581768e-05,0.00211025827470132,0.00141950966735814,"CRADD/SNAI1/BBC3/NUPR1/ATF3/INHBA/NRP1/FAIM2/IL10/TP53/FGF2/PMAIP1/G0S2/BMP4/FGB/SFRP1/BCLAF1/LRRK2/S100A9/SERPINE1/PLAUR/IL1B/GPER1/TNFSF14/TNFAIP3/SOD2/DAB2IP/BCL2L14/TNF/FBXO7",30
"GO:0048754","branching morphogenesis of an epithelial tube","11/694","52/12561",0.211538461538462,3.82872422966083,4.94293693792327,0.000102102310457893,0.00217919474756512,0.0014658812375289,"SHH/DLL4/VEGFA/NRP1/FGF2/SLIT2/BMP4/TBX2/RASIP1/KDR/TNF",11
"GO:0070588","calcium ion transmembrane transport","27/694","223/12561",0.121076233183857,2.19141003605536,4.34105598140375,0.000102342046207323,0.00217919474756512,0.0014658812375289,"CNGB1/PDE4B/FLNA/P2RX7/FAIM2/TRPM6/RYR2/CXCL9/CACNA2D3/CXCL11/FGF2/F2RL3/TRPM3/PKD1L1/SLC8B1/CACNA1F/JPH3/EDN1/TMC1/GRIN2C/CACNA1E/TRPV5/PLCB1/P2RX1/GPER1/CXCL10/PLCB3",27
"GO:0042060","wound healing","34/694","310/12561",0.109677419354839,1.98509807567166,4.246964506425,0.00010249996222825,0.00217919474756512,0.0014658812375289,"VIL1/FLNA/HBB/SLC11A1/VEGFA/CD109/FZD7/SH2B3/MMP12/PDGFB/ANGPT1/PLEK/HBEGF/SERPINE2/TRIM72/FGF2/DGKI/F2RL3/THBD/VWF/IL6/EDN1/FGB/SLC6A4/SERPINE1/PLAUR/SERPINA1/TNFAIP3/KRT6A/EMILIN2/GGCX/KDR/TNF/ADRA2B",34
"GO:0050670","regulation of lymphocyte proliferation","20/694","142/12561",0.140845070422535,2.54921459593295,4.4896917281356,0.000102909291591234,0.00217919474756512,0.0014658812375289,"SHH/IL4I1/IL27/MNDA/IL10/IL2RA/CD80/CD86/AIF1/CCDC88B/CTLA4/IL6/BMP4/SCRIB/PRLR/IL1B/SPN/LILRB4/CD274/CR1",20
"GO:0003018","vascular process in circulatory system","24/694","188/12561",0.127659574468085,2.31056471886688,4.37828445695084,0.000107626783743374,0.00226769633347289,0.00152541369300068,"SLC5A5/HBB/VEGFA/SMTNL1/SLC6A1/CLDN5/LRP2/ANGPT1/SLIT2/PLVAP/TEK/EDN1/FGB/TJP1/SLC6A4/KCNMA1/GPER1/ZEB2/SOD2/SLC38A5/TNF/ADRA2B/SLC4A3/C2CD4A",24
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","28/694","236/12561",0.11864406779661,2.14738924437063,4.30305994060565,0.000109280197539701,0.00229107837030994,0.00154114211246981,"IL4I1/IL27/SLC11A1/CSF2RB/CD69/MYO1G/IL10/IL18R1/CD80/NFKBID/PDCD1/NLRP3/IL6/PRF1/C1S/IL1B/SOCS3/FCGR3B/SLC22A13/TNFAIP3/SPN/LILRB4/KLRD1/CD274/FCGR2A/CR1/RSAD2/IL18RAP",28
"GO:0071622","regulation of granulocyte chemotaxis","10/694","44/12561",0.227272727272727,4.11350537070998,5.00299322856897,0.000111188510233094,0.00230913522606585,0.00155328843674438,"CMKLR1/CXCL8/CSF1R/CCL2/SLIT2/EDN1/TNFAIP6/JAM3/C3AR1/CSF1",10
"GO:0002456","T cell mediated immunity","15/694","90/12561",0.166666666666667,3.01657060518732,4.64288718597761,0.000111733548391426,0.00230913522606585,0.00155328843674438,"IL4I1/MYO1G/IL18R1/CD80/PDCD1/NLRP3/IL6/PRF1/IL1B/SLC22A13/LILRB4/KLRD1/CD274/CR1/RSAD2",15
"GO:0002573","myeloid leukocyte differentiation","21/694","154/12561",0.136363636363636,2.46810322242599,4.4328970464498,0.000111785378765409,0.00230913522606585,0.00155328843674438,"LILRB3/IL20RA/INHBA/IFNG/VEGFA/SBNO2/IL1R2/CSF1R/IRF7/TNFAIP6/BATF2/BMP4/TESC/TAL1/CSF3/IL1B/CSF1/BATF3/SNX10/LILRB4/TNF",21
"GO:0009615","response to virus","35/694","325/12561",0.107692307692308,1.94916869873642,4.19246492491086,0.000117352979861755,0.00241231930310944,0.00162269737906995,"IFNL1/OASL/APOBEC3A/IL27/IFNG/ZNFX1/ATAD3A/MLKL/ZBP1/MMP12/ISG20/IFITM2/FGR/RTP4/USP18/GBP2/IRF7/PMAIP1/NLRP3/IL6/PRF1/CCL8/GBP7/IFIT2/IFIT3/IL1B/BATF3/TNFAIP3/AIM2/GBP5/GBP1/CXCL10/TNF/FCN3/RSAD2",35
"GO:0001763","morphogenesis of a branching structure","12/694","62/12561",0.193548387096774,3.50311425118528,4.77796503526346,0.000124011255560259,0.00246280309758972,0.00165665636654025,"SHH/DLL4/VEGFA/NRP1/FGF2/SLIT2/BMP4/LRRK2/TBX2/RASIP1/KDR/TNF",12
