"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"EXOC3L4",4.45510034876508,-1.62641661581369,0.409855436393223,-3.9682689831477,7.2396592019207e-05,0.00132035183207057
"EXOC6",10.6560753311255,1.23019614311454,0.317600078940089,3.87341258610519,0.000107321911614655,0.00180966947515746
"EXOSC5",2.33256583354833,-2.46929172500338,0.447498006419088,-5.51799491748093,3.42889346943201e-08,2.60462742765399e-06
"EXOSC6",9.0965879151848,-1.23395758974322,0.288261025707048,-4.28069520226178,1.86310384982656e-05,0.000446460169097795
"EYA2",200.20299458673,-2.50752661308406,0.347935481988994,-7.20687237400922,5.72516161106824e-13,1.73944269870581e-10
"EZH1",30.1269128190021,1.02064159726612,0.317304969146782,3.2165950631362,0.0012972154947583,0.0120501562147049
"F5",8.80656744323433,1.8404527326723,0.671665664093601,2.74013222807206,0.00614144710907918,0.03658217143619
"FAM109A",11.2018250438879,-1.36287597444038,0.442436469969636,-3.08038795837493,0.00206731118924984,0.0167898230968832
"FAM114A2",7.33706449961884,1.03539796587423,0.32144905250675,3.22103287534964,0.00127729495329534,0.0119041759554291
"FAM131C",12.0123874937574,3.03600022028613,1.09245524927213,2.77906140531516,0.00545162185038388,0.0335062760073869
"FAM168B",31.2650640411719,-1.31089692926578,0.217382247355303,-6.03037711319254,1.63577515840307e-09,1.91019475214114e-07
"FAM171A1",69.0447838874893,1.55500065419247,0.547146535094851,2.84201864482775,0.00448288698005378,0.0291948926065433
"FAM171A2",4.78953588030684,-1.63219818962156,0.540277129389884,-3.021038835134,0.00251909048472552,0.019475656079538
"FAM173A",4.09874485199093,-1.33716615046145,0.375884401116336,-3.55738664996528,0.000374562639779259,0.00468892494981268
"FAM175A",6.50583492449993,1.07823832859659,0.388845098878319,2.77292508432518,0.00555549085927987,0.0339844882588004
"FAM184A",25.209508888305,1.31383652753522,0.368475479552012,3.56560097060616,0.000363023361179517,0.00458852145051461
"FAM195A",2.80710971618552,-1.54099195274591,0.399182834302038,-3.86036627912695,0.000113217185758769,0.00187275108113448
"FAM195B",9.63255825623674,-1.27554890249528,0.293636559528158,-4.34397169257447,1.39929554125235e-05,0.000352996399959295
"FAM198B",5.96254281320951,-1.49768687488477,0.46229189387012,-3.2396996242931,0.00119655676607448,0.0113076970846564
"FAM207A",5.52427797892251,-1.3398299228235,0.326514500417148,-4.10343161210837,4.07066817883251e-05,0.00085385811879854
"FAM53B",74.4311823366595,-1.81336297989214,0.37323400632693,-4.85851489722976,1.18269511511308e-06,4.81731532635497e-05
"FAM65B",41.9320866114148,1.73344816200634,0.487595787562779,3.55509257098155,0.000377846034442261,0.00472624680012191
"FAM71E1",2.46256310117521,-2.36601966320205,0.500831380213432,-4.72418413996694,2.31041002799137e-06,8.34949102032538e-05
"FAM81B",43.8408355047069,1.1523019710532,0.399487428538911,2.88445114597883,0.00392096590635802,0.0266414565795442
"FAM83E",18.3905720375393,-1.04341328017034,0.233308116228951,-4.47225453205584,7.7399222459559e-06,0.000217831480763881
"FAM83G",10.3205669651724,-1.16938172889366,0.326546921597337,-3.58105268049537,0.000342212638506282,0.00438978322259731
"FAM89A",4.85662459842256,-3.12221074428187,0.657967852197644,-4.74523296822715,2.08266495759156e-06,7.70438327574296e-05
"FAM8A1",21.6928589092869,1.08426604372033,0.346115450062121,3.13267160863731,0.00173223131380087,0.014828752898768
"FAS",10.1716462139294,1.94014714562665,0.408006847671198,4.75518280318217,1.98266931200229e-06,7.40054053181671e-05
"FASTK",8.62824121419651,-1.01738037182047,0.29073980983978,-3.49928127276799,0.000466514178724745,0.00558532048101363
"FBL",43.4180604008185,-1.48117373717132,0.214942838999777,-6.89101225267082,5.5396766547767e-12,1.20395639297147e-09
"FBLIM1",4.89092704727792,-1.03421973751347,0.366702334170998,-2.82032493698608,0.00479750425169508,0.030564605447187
"FBXL13",19.0533446371977,1.39942750757981,0.424944175789077,3.29320317187832,0.000990528690941512,0.00993182281418009
"FBXL19_AS1",8.02933696850972,-1.62991467134847,0.466712848397219,-3.49232869192676,0.000478828626920654,0.00569354890125714
"FBXL5",57.4124571167886,1.00134475839544,0.339171846792707,2.95232274690368,0.00315393087165416,0.0229334155574555
"FBXL6",2.64664188238609,-1.3992807609111,0.503076953315698,-2.78144477040474,0.00541175379863352,0.0333135812120446
"FBXO11",36.6559315836474,1.16096487731126,0.263108047544483,4.41250234702522,1.02182686551911e-05,0.000271931067885086
"FBXO2",11.2804541420755,-1.53868687856136,0.32729427126696,-4.7012337631364,2.58594268390742e-06,9.175698666164e-05
"FBXO31",55.2166969828215,-2.49444176037754,0.300031676464279,-8.31392801511251,9.25853247912903e-17,6.58534164697323e-14
"FBXO36",42.4903000899044,1.47594903781332,0.390629786897636,3.77838323476363,0.000157849834233704,0.00242635973093222
"FBXO39",2.75775809868562,1.87070398748349,0.68733585988391,2.72167377939432,0.00649522248548589,0.0380806449804733
"FBXO44",10.3128635117272,-1.0614631051608,0.283423975097978,-3.74514225479288,0.000180291588705203,0.00268942114400287
"FCAR",12.5740051883927,2.88729055657769,1.08318833798194,2.66554804491057,0.0076862947900572,0.0428400508157036
"FCER1G",16.2194973278162,2.02413192671072,0.618388266809955,3.27323792405133,0.00106322938375296,0.0104637820106706
"FCGR2A",28.3933864028356,2.83587146365896,0.744719403100124,3.80797311289832,0.000140110502616849,0.00220346647733512
"FCGR3A",24.1262596352381,3.37338522557762,0.703303970259116,4.79648255694445,1.61476011513154e-06,6.30118859889733e-05
"FCGR3B",61.284926236104,4.60964432466777,0.961861887434016,4.79241810585201,1.64783043007234e-06,6.33317374136626e-05
"FCHO1",12.1847449901636,-1.43581026863499,0.530667522241212,-2.70566825452406,0.00681671061700178,0.0394773825813634
"FCHO2",29.463665286282,1.18058345643647,0.348910490229187,3.38362843622438,0.000715347405650315,0.00764175064251863
"FCHSD2",32.6355221047457,1.19876656515348,0.289771956488104,4.13693091519949,3.51982025068305e-05,0.000758652166428215
"FEZF1",1.39274530680782,-1.33041508974484,0.496910545162051,-2.67737342807036,0.00742018824196485,0.0418720178904674
"FEZF1_AS1",7.88150443672958,-1.71614550576336,0.340466923016829,-5.040564559273,4.64160508104589e-07,2.29847583253817e-05
"FFAR2",58.7131040363802,4.23797621855589,0.926297319735315,4.57517918735516,4.75812566934112e-06,0.000151331606654166
"FFAR4",4.85315489891864,-3.10626667836014,0.683572603559081,-4.54416496826684,5.51534524187177e-06,0.000168234156617562
"FGB",3.14711172514344,-3.88988791272231,1.1891546736267,-3.27113705138026,0.00107115985968262,0.0105153760880261
"FGD4",36.5806789433156,1.12120824561895,0.382547619377362,2.93089850472429,0.00337983186911441,0.0241385710122785
"FGD5",2.16994935489159,-1.35265082199794,0.461184889548029,-2.93299033132582,0.00335714346567106,0.024031372804584
"FGF14",5.06269357626029,1.71545384176695,0.641402558241518,2.67453539080055,0.00748328773304826,0.0421217577146544
"FGFBP3",3.25481822683945,-1.00924110219075,0.368024842734051,-2.74231786825345,0.00610072722133549,0.0364228079204341
"FGFR1OP2",20.5649321078207,1.43539231876802,0.448399769284322,3.20114419563375,0.00136883012608861,0.0124531708215317
"FGL2",26.2014169279073,1.53072481719097,0.442427827085378,3.45982943088157,0.000540517657831999,0.00617824712180798
"FGR",14.9428924737944,2.07346507852449,0.712068419097788,2.91189023823249,0.00359248849472044,0.0251747693530611
"FHAD1",429.596674743775,1.00025713006417,0.320117258772686,3.12465855136679,0.0017801155914332,0.0151189281242651
"FHL2",9.93825627803019,-1.13592144244687,0.347315469150821,-3.27057543743783,0.00107328911684255,0.0105230752508472
"FIBCD1",7.16866327227585,-2.80704604516044,0.649267367352192,-4.32340540478414,1.53639031345945e-05,0.000381005318938407
"FILIP1",40.4241215579248,1.19252009017759,0.346301667899133,3.44358748663298,0.000574050834383304,0.00645312317272266
"FITM2",1.9286419078218,-1.313422970078,0.463167352121656,-2.83574169047436,0.00457194072821531,0.0294531611836613
"FJX1",17.8153247206896,3.44887768203383,0.73149643460412,4.71482500649554,2.41918571527405e-06,8.70239495922031e-05
"FLG",18.5068880626427,3.13820592353934,1.05467849296099,2.9755095457848,0.00292502246664243,0.0217438249681809
"FLI1",17.0930719690069,1.98473483526803,0.623073096418697,3.18539645938158,0.00144555821720718,0.0130225071864467
"FLRT1",2.22382186719692,-1.33552951152361,0.442162781744056,-3.02044759682346,0.00252401380495414,0.0194848386876775
"FLYWCH1",25.6977220799139,-1.37831588710487,0.364240787555809,-3.78407892304944,0.000154278864788322,0.00238552932431587
"FOLR1",1.49470552309103,-1.54732937011172,0.593470162504049,-2.60725722685538,0.00912707671698772,0.0484646559518959
"FOXD1",2.16978207991527,-1.92800107976025,0.602568254956144,-3.19963931704397,0.00137599666862026,0.012505674182661
"FOXD2",2.94123041920371,-1.97889429118652,0.622823618440895,-3.17729487545809,0.00148655806405055,0.0133228296599444
"FOXJ3",48.2480447686553,1.00722564437225,0.354765777769526,2.8391285391304,0.00452369302764571,0.0293269890194096
"FOXL1",3.9288542595017,-2.6323193931785,0.795763116734016,-3.30791832119854,0.000939922187418133,0.00951352030318173
"FRG1",16.2716669092474,1.33236658732142,0.291959988952612,4.56352458465696,5.03019163639886e-06,0.000157740358169077
"FRG1BP",4.75095336336667,1.22708136951396,0.458649264861343,2.67542425885045,0.00746347352779352,0.0420407161819998
"FRMD4A",13.5539816825147,-1.0057829452504,0.312325272878367,-3.22030598414653,0.00128053837832812,0.0119202049637588
"FRMPD1",7.42007226512654,-2.02545047887546,0.529383625657668,-3.8260542652017,0.000130213597470943,0.00208128945171126
"FRMPD4",17.8649585145035,3.43391652667966,0.881688262481609,3.89470595538442,9.83179241550025e-05,0.00169249601449668
"FSCN1",4.4018626556058,-1.35665758387819,0.517703440598129,-2.62053036060718,0.00877931124180189,0.0472416307811953
"FSD1L",22.6546633196858,-1.04129005505583,0.326077282829197,-3.19338423707752,0.00140615704767546,0.0127261685841675
"FSTL3",138.171929540123,4.48160820638705,0.722323720103624,6.20443172729275,5.4894897707391e-10,7.21844839769122e-08
"FTH1",1000.3767666937,1.45192482146291,0.362597150373667,4.00423671274486,6.22180413870704e-05,0.00116737159667251
"FTH1P3",8.96279644523649,-4.24686709967145,0.460258705491815,-9.22713041382544,2.77979064368421e-20,5.43727049904632e-17
"FYB",122.901104523668,2.60808892664223,0.514587811812007,5.06830684049516,4.01370009782381e-07,2.05999922601746e-05
"FYTTD1",27.8839116453352,1.33909165780048,0.328854177047949,4.07199224234039,4.66127321985894e-05,0.000942372136231947
"FZD8",3.67381857275062,-1.07156787858242,0.394588676831127,-2.71565795346181,0.00661442158130032,0.0386636043721283
"G0S2",251.854460446575,2.99700956704417,0.757603665690494,3.95590689798557,7.62448525299516e-05,0.00137451549814364
"GABPB1",4.52126637131227,1.49634411142263,0.442235138516051,3.3835938872784,0.000715437416365657,0.00764175064251863
"GABPB1_AS1",19.3804023307526,-1.52596111305304,0.294867838090935,-5.17506799972686,2.27827989768691e-07,1.30587999410274e-05
"GABRG3",8.79976355850216,2.42220424656682,0.906185268795076,2.67296802318089,0.00751834167231957,0.0422127773550257
"GADD45B",93.6571959993596,2.38925620027609,0.54470061710277,4.38636587743264,1.15260181045344e-05,0.000301100386143162
"GALNT14",27.4171662332699,-1.46287591003631,0.423704294349322,-3.45258693278724,0.000555238532582695,0.00631422424262646
"GALNT4",6.49390173456358,-1.15582463061072,0.318360249763203,-3.6305557351159,0.000282811623316984,0.0037833782832627
"GAPT",5.3285706680262,3.03009841761099,0.837350118806803,3.61867556898276,0.000296114579635716,0.00392737263861717
"GAS2L3",3.4192602414774,-1.19854546882915,0.384416175856476,-3.1178330780665,0.00182185955537815,0.0153767304868162
"GAS5",8.6876731776624,1.10506276529712,0.424297772395077,2.60445101811225,0.00920215732749278,0.0486912125970917
"GATA2",61.8705485084467,-1.53792082425211,0.558881663124671,-2.75178257889819,0.00592718583515518,0.0356959970918691
"GATA6",3.47739111071412,-1.12831028978535,0.314887768799604,-3.58321408953616,0.000339392215775878,0.00436744193458958
"GBP1",143.379501673531,3.20576814076791,0.447498360925252,7.16375392781245,7.84972545353481e-13,2.23331825267114e-10
"GBP1P1",4.67793911749303,1.82024152421129,0.597392831255572,3.04697584064675,0.00231156287863962,0.0182499172174333
"GBP2",94.7130314977811,2.38702366749158,0.469417247807293,5.085078741017,3.6747358344556e-07,1.92259885330514e-05
"GBP3",72.0504143618458,1.86737332418451,0.284150183629269,6.57178292244523,4.97163097196043e-11,8.74113274710526e-09
"GBP4",50.0883299534996,2.39946067494272,0.444141971318902,5.40246324349262,6.57319297203454e-08,4.57597010045697e-06
"GBP5",99.1016691541271,3.52501660712888,0.531532356237661,6.63180061526257,3.31616335593752e-11,6.25196677032655e-09
"GBP7",1.6904737502557,2.17871356524756,0.712105518068822,3.05953754038597,0.00221679003431335,0.0176351451229971
"GCC2",109.195968846906,1.03167165417101,0.20228549851287,5.10007717683914,3.3951501584456e-07,1.8009257518426e-05
"GDA",5.28436653427269,1.69286770604646,0.522383273207436,3.24066215913126,0.00119252423930462,0.0112825598847924
"GDI1",641.839337860533,3.293482602665,0.612728432112205,5.37510980404755,7.65360257737627e-08,5.11810141584547e-06
"GDPD3",12.1214174694682,-1.42510560283805,0.38651299711022,-3.68708326367525,0.000226839151478339,0.00318919949895152
"GGA1",46.4642982755138,-1.36101119306059,0.251997899356177,-5.40088308885827,6.63136348276625e-08,4.59148565390824e-06
"GGCX",27.1647718829332,1.3893728894764,0.530347088686524,2.61974265365983,0.00879961441659264,0.0473020839542568
"GHRL",2.82501177286982,-2.19933468146601,0.430985980009486,-5.10303068656109,3.34256776518702e-07,1.78513653206985e-05
"GID4",5.96031924418778,-1.1899573125352,0.386504846126726,-3.07876427542914,0.00207861078917936,0.0168354563297509
"GIMAP4",26.6518392142621,3.0272584972837,0.485697904217599,6.23280123508098,4.58167358292969e-10,6.18166454697794e-08
"GIMAP7",9.49665964439485,2.03960226351806,0.520728007732242,3.91682842718693,8.97215558224137e-05,0.00156692288561287
"GJB5",3.04413022006696,-1.25991723000686,0.382609970435105,-3.29295451598942,0.00099140511475903,0.00993182281418009
"GK",25.1939501974319,1.30695232828193,0.447740157509302,2.91899733888574,0.00351159221436776,0.0247408351960499
"GKAP1",13.2734069880262,2.32269851592287,0.605884197896124,3.83356840133515,0.000126297660144407,0.00203323640528773
"GLI4",1.63005466362015,-1.25697098991559,0.407168909377262,-3.08709963105494,0.00202119840607374,0.0165503467599382
"GLIS3",150.356962325485,-2.57335551403505,0.328691325481337,-7.82909469930981,4.91395416989216e-15,2.48043725324105e-12
"GLRX5",8.76613946375124,-1.09016751003493,0.270028402629311,-4.0372327481842,5.40854035465747e-05,0.00105133962074137
"GLTPD2",5.01097254240671,-1.1986395762041,0.386285929133892,-3.10298534272688,0.00191579128421679,0.015928959625624
"GLTSCR2",52.9502004874934,-1.38620746915302,0.209362541032122,-6.62108638116087,3.56568516759697e-11,6.56421664735968e-09
"GMFG",11.8237725818641,1.74698092097395,0.645493974548732,2.70642483099129,0.00680119777091053,0.0394021261455787
"GMPPA",12.0927490041731,-1.00408624640669,0.346934202558268,-2.89416909316702,0.00380163375911335,0.0261534179194266
"GNAO1",7.147840739164,-1.97201743871533,0.550501478138613,-3.58222006121259,0.000340686611565227,0.004380496382722
"GNLY",3.54412878556029,2.0440580293927,0.78097769631751,2.617306536449,0.00886267117903567,0.0475179074546091
"GOLGA4",158.254643608794,1.10491880187689,0.194750253556955,5.67351662807339,1.39895514898242e-08,1.25090572407297e-06
"GOLPH3",50.1260274016789,-1.58955141285991,0.187658343476532,-8.4704542489937,2.4443791105843e-17,2.12498024013462e-14
"GPATCH11",13.6955158457348,1.09471166735352,0.343487676140072,3.18704787215452,0.001437329828036,0.0129653143541975
"GPC1",18.7142118202014,-1.09861147558122,0.329176692743936,-3.33745219451434,0.000845502653960679,0.0087444980364684
"GPC4",9.30186618982838,1.10045767980516,0.41332718458977,2.66243721882792,0.0077577039624318,0.0431234641577736
"GPI",57.8974974257768,-1.01930274788843,0.173601631179082,-5.87150443786412,4.31858032760357e-09,4.56602330853653e-07
"GPN2",4.18499596180725,-1.0719826001696,0.308596698691677,-3.47373320814631,0.000513271108954176,0.00597149911740888
"GPR101",13.1445064879844,-2.50888801720264,0.552815420625398,-4.53838283737518,5.66872769437764e-06,0.000171459984753758
"GPR160",6.48314894864517,1.2872852251109,0.459931239515687,2.79886451389218,0.0051282650336442,0.0321760590402824
"GPR161",4.238897940584,-1.50556898764126,0.456150517798782,-3.30059690583405,0.000964793886021598,0.00974006111513934
"GPR37",1.42100200372667,-1.71244409220204,0.638301966141161,-2.68281187124423,0.00730060459762714,0.0413912538926339
"GPR55",15.2638840527455,-1.76005090987919,0.542916667953085,-3.24184357152815,0.00118759189161316,0.0112626896484622
"GPR62",1.84028713873558,-3.07584662256757,0.641515266290287,-4.79465849714594,1.62952185353646e-06,6.30356409291e-05
"GPR65",12.5336302994528,2.40956259340186,0.668362485767341,3.60517330746872,0.000311944685255352,0.00408819969420079
"GPRC5C",11.9873325420221,-1.33903537832409,0.286238571443293,-4.67803962118838,2.89630590693828e-06,0.00010049089763142
"GPS2",98.8059442992941,1.2556520666391,0.256439548177317,4.89648369591911,9.7566739068866e-07,4.09309472640648e-05
"GRID2IP",4.50568263753008,-1.03683511624141,0.372268360329144,-2.78518194596148,0.00534976948451004,0.0330229557765732
"GRIK5",3.28400200104939,-1.8219434471008,0.662940699981103,-2.74827514309008,0.00599097116049994,0.0359596151589962
"GRIN2D",11.7973803886065,-1.42568253242115,0.505425917775868,-2.82075469871999,0.00479108233119183,0.0305380270136415
"GRIN3A",3.81982904210312,-1.74707685804733,0.477050753549312,-3.66224525388312,0.000250014327759168,0.00343780685481147
"GS1_279B7.1",7.66364421249729,4.97287384758506,1.58329553136525,3.14083741731844,0.00168465524820415,0.0145643565325407
"GSDMB",47.1602120008573,1.39050807898852,0.363677788603763,3.82346165358896,0.000131591065058272,0.00209688084117296
"GSDMD",35.4311492200842,-1.04057363355307,0.346269978262051,-3.00509342096525,0.00265499289234349,0.0202265476043772
"GSTP1",198.294929280006,-1.04653875694245,0.205829250563018,-5.0844996718386,3.68596405925065e-07,1.92259885330514e-05
"GSTZ1",5.8293538318015,-1.06586311101799,0.341149443093146,-3.12432903701671,0.00178211049927785,0.0151228118723969
"GVINP1",12.8932631138185,1.93374287712855,0.452056290474905,4.27765948151515,1.88868639455906e-05,0.000451898542844957
"GZMB",5.46332265358644,3.09574947571757,0.747343809196804,4.14233641547748,3.43785566093282e-05,0.000744060378731351
"H3F3AP4",9.07391675944419,1.44124068220497,0.488859413531624,2.94817005116695,0.00319661171785464,0.0231469598153584
"HAAO",19.0878710784769,2.93978786031521,0.798203081457978,3.6830074057663,0.000230498460466925,0.00322039277623789
"HACD2",4.28066031380831,-1.15026929488709,0.321166868679678,-3.58153161817675,0.000341585788180449,0.00438845189938232
"HADHA",85.3827284004277,-1.7328438470043,0.280664886093422,-6.17406712725547,6.65552611660384e-10,8.5365305469358e-08
"HAGLR",117.610124149903,2.79549916205726,0.796685995278629,3.50890963142835,0.000449947758070553,0.0054368976975197
"HAUS3",7.57466491645859,1.20158587762329,0.385681127018078,3.11549047502904,0.00183639279370239,0.0154493948579866
"HAUS7",3.61360862785316,-1.15115406540206,0.406767213714712,-2.83000700791345,0.00465469845719124,0.029863354431377
"HBP1",37.6925584591087,1.15177580168026,0.299633697545243,3.8439461619845,0.000121071577671424,0.00197345919876758
"HCAR2",34.3395790271388,2.06512180187237,0.661502019379084,3.12186772129704,0.00179707664121169,0.0152196023634124
"HCAR3",36.6007743655008,3.66884664435437,0.871738289954108,4.20865606872392,2.56894063070306e-05,0.000579233184283018
"HCCAT5",3.01180725813331,-3.81727033053278,0.734443884776768,-5.19749760281962,2.01989144217108e-07,1.17499112591424e-05
"HDAC6",84.625145746703,1.72831764330384,0.467347722597185,3.69814071993136,0.000217184482701518,0.00306767955920544
"HDAC9",23.8989616672785,1.29455420296735,0.373929305687291,3.46202927472595,0.000536118836942309,0.00615180408977321
"HDHD3",5.98064257114987,-1.02416930194692,0.25402974261035,-4.03169050766574,5.53770813672762e-05,0.00106980317189523
"HELB",8.84894131018426,2.15075377673272,0.587881978850621,3.65847883437029,0.000253716689507841,0.00347954317039325
"HELZ2",131.364248565269,1.26579924841066,0.431076352586795,2.93636902329455,0.00332079020921812,0.0238256419962609
"HERC5",32.2379418228142,3.85286348096515,0.583709420993377,6.60065324011426,4.09350011809338e-11,7.36265400550865e-09
"HERC6",64.3360016426908,1.99555058990299,0.369249030045806,5.40434890148647,6.50442268308407e-08,4.56417964775334e-06
"HIAT1",17.4087471753394,1.02864399604391,0.302754858261397,3.39761350800779,0.000679763813661936,0.00737652160622883
"HIF1A",40.4901731896172,1.45410210790616,0.381716672283561,3.80937541765523,0.000139318283813577,0.00219321177576947
"HIST1H2BC",32.8035457592611,1.50883602958265,0.337737621149396,4.46747988704294,7.91464499502854e-06,0.000220771752087662
"HIST1H2BK",12.6318939063278,1.11702109915972,0.421390502982502,2.65079799201384,0.00803018542471066,0.0441436845796276
"HIST1H4F",12.5847373450312,1.05518406691162,0.379537183879166,2.78018626825128,0.0054327726378502,0.0334166769799842
"HIST2H2BE",19.2107736879083,1.16389782815414,0.320370902651559,3.63296984376893,0.000280177773622289,0.00375683102111532
"HIST2H2BF",13.7092754956455,1.63373331714121,0.454854194921584,3.59177366149798,0.000328435044054902,0.00425443010709529
"HIVEP2",76.0128911796034,1.24650393294959,0.325178083979538,3.83329625937528,0.000126437526322446,0.0020333961067766
"HLA_A",773.046383229033,1.37432047169972,0.233346311611286,5.88961729118351,3.87090992458996e-09,4.20638878472109e-07
"HLA_B",1042.7455942221,1.00488977967389,0.243284030636517,4.13052092669109,3.61942144320504e-05,0.000775845297853047
"HMGB1",29.6313098921205,1.56978251644515,0.415182902013835,3.78094210727599,0.000156236005688727,0.00240628052856023
"HMGN5",68.6876443155728,1.18501968063225,0.373682896535509,3.17119057794405,0.00151815507756281,0.0135569038979197
"HMX3",4.97552320529407,-2.47854599528048,0.646368653985963,-3.83457022551453,0.000125784032515386,0.00202705308012437
"HNF4G",3.35834077338268,1.3410783911753,0.514619526881447,2.60596095002871,0.00916169060669046,0.0485808656772255
"HNRNPAB",61.1756014318519,-1.00011516744384,0.170800713093469,-5.85545077260031,4.75717920611706e-09,4.83378832579999e-07
"HOMER3",7.22243364511745,-1.39635227523469,0.376695302380814,-3.70684812475592,0.000209854703501933,0.0030099050416116
"HOXA3",2.8746286414048,-2.07127323156059,0.654583948060083,-3.16425912627249,0.00155478300193483,0.0138018672907589
"HOXC11",4.76869360056421,-2.44264411761669,0.634946927623129,-3.84700517689017,0.000119570443888466,0.00195510794771862
"HP",3.18275735082002,-1.85620601024608,0.531479328531327,-3.49252719833048,0.000478472866037401,0.00569354890125714
"HPS5",26.8109541282032,-1.63808060846413,0.249358362332864,-6.56918257378305,5.05922215274698e-11,8.79630091624276e-09
"HPS6",8.02113917870155,-1.01554847952819,0.335360845883198,-3.0282261390821,0.00245993929211553,0.0191508109666785
"HRASLS2",13.5674323286054,2.09370380995076,0.513326736466512,4.07869620110338,4.5288972288644e-05,0.00092442345810107
"HS1BP3",879.628653248779,5.03859417093734,0.695906069642627,7.24033657807417,4.47572601041511e-13,1.40072321221951e-10
"HSH2D",30.0427220652087,1.37288005163458,0.391571743470521,3.50607538599867,0.000454766397438438,0.00548242264030561
"HSP90AA1",1675.7357650665,1.5974108788118,0.252213681655638,6.33356155909431,2.39565660344029e-10,3.50347986267604e-08
"HSP90AB4P",9.31332036283731,1.10226173197659,0.368238809079052,2.99333395828998,0.00275947615220971,0.0208399048406262
"HSP90B1",343.498545862257,1.20156595384851,0.207119481320832,5.8013178972154,6.57957257432505e-09,6.59981741301528e-07
"HSPB1",128.332593912853,-1.08119709875108,0.279774593683215,-3.86452924304952,0.000111303655335221,0.00185482385376521
"HSPH1",150.594910688161,1.12404424127059,0.265474537874926,4.23409435145212,2.2947459216123e-05,0.000527172550744211
"HTRA2",3.48333568291585,-1.16779808240689,0.443187611640681,-2.63499712477003,0.00841379958627812,0.0456991100055814
"ICAM1",68.260383119312,2.54752184347833,0.602850255376662,4.22579541230622,2.38098241356723e-05,0.000543906756313868
"ID1",17.9780937892347,-1.1115971191468,0.308625818368978,-3.6017632128814,0.000316066188703959,0.00412326382007228
"IFI16",131.538794545241,1.43190121143005,0.254739387889057,5.62104362146644,1.89807334890724e-08,1.5882915381658e-06
"IFI27",172.522226030544,2.35982256715888,0.300459961654519,7.8540333765745,4.02867001821175e-15,2.10135428149925e-12
"IFI27L1",2.75223057886561,-1.02931977950568,0.346695290582711,-2.96894652873895,0.00298822590135125,0.0221295593489561
"IFI30",80.3969017279417,1.21248177568934,0.378948300633895,3.19959681481915,0.00137619957454897,0.012505674182661
"IFI44",68.3720340521568,2.96275948932835,0.327231659420007,9.05401236108881,1.37809217576381e-19,2.1564386366352e-16
"IFI44L",139.346220722124,3.20703684221784,0.410194697906737,7.81832836597756,5.35294070162701e-15,2.61758800309561e-12
"IFI6",215.813302041493,4.17997310507452,0.38078277552921,10.9773166584681,4.91300895429312e-28,3.84393820583893e-24
"IFIH1",63.7777045842418,2.81217349453694,0.393826371591532,7.1406429264053,9.28953818270011e-13,2.5502226926823e-10
"IFIT1",135.025059564902,5.35399892581439,0.501696061509278,10.6717978006598,1.37931451205117e-26,7.19450449485889e-23
"IFIT2",273.225792770116,5.50677110612795,0.616285352743609,8.935424282944,4.05618691831996e-19,5.77011026344279e-16
"IFIT3",272.909648191273,4.5309105908169,0.513009080205432,8.83202805884551,1.0279464939137e-18,1.14895048119726e-15
"IFIT5",18.0967399486977,2.42184456773902,0.421142988158916,5.75064677753855,8.89026825004844e-09,8.5873405911579e-07
"IFITM1",114.514739938221,3.80631187464496,0.409989020862257,9.28393610794705,1.63330685052876e-20,3.651140799582e-17
"IFITM2",103.902892770075,2.52578003204977,0.620551808801524,4.07021621116185,4.69695258614615e-05,0.000944703265655719
"IFITM3",117.987330676994,2.19293091956685,0.425393824677054,5.15506054003405,2.53549000001e-07,1.43232301516811e-05
"IFRD1",32.3523748957131,1.45348547383018,0.502144102395754,2.89455848808246,0.00379692166766766,0.0261506295139364
"IFT74",34.3247038141641,1.17565671183492,0.296692063210527,3.96254857347059,7.41539139810401e-05,0.00134456598606641
"IFT80",31.5218103057558,1.12864320930346,0.351384409756168,3.21198999718468,0.00131818964898203,0.0121427253980713
"IGF2_AS",7.91524330418197,5.46113957269809,1.08562308978518,5.03041951123083,4.89407811210037e-07,2.38574873202949e-05
"IGSF1",6.41731655476245,-2.89793642602085,0.713064262736312,-4.06406067091388,4.8226281415904e-05,0.000963786528219752
"IKZF3",27.1819866699226,1.66236969956331,0.466626627535346,3.56252644291584,0.000367302897962361,0.0046232520379119
"IL10RA",12.5101073296359,1.52324753585867,0.511828848359037,2.9760876917007,0.0029195136692868,0.021714659283508
"IL12RB2",519.265853265759,2.34040593274999,0.77110436964386,3.0351350931015,0.00240427967968972,0.0188582297883633
"IL17RE",5.58098835105723,-1.24204785199328,0.417120779200599,-2.97766957180515,0.00290448926801095,0.0216346031784916
"IL18R1",9.64143979749124,2.60523893081633,0.67846356403591,3.83990986239379,0.000123079491267575,0.00199167309137022
"IL18RAP",11.2910813083513,2.5357268344368,0.791053961562915,3.2055042483156,0.00134826056498348,0.0123089739328247
"IL1B",37.8275319261899,3.31688015772008,0.814818390786586,4.07069869215658,4.68723430678537e-05,0.000944228251426633
"IL1R2",10.1859218975234,2.7421221218386,0.961287222233498,2.85255234691192,0.00433696687072091,0.0285266320273395
"IL1RN",105.035418048581,2.53934695681262,0.649456904608606,3.90995451552395,9.23135020476895e-05,0.001603242708149
