"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significance"
"CCDC64",66.7171313218218,-0.303683529301897,0.269851580213839,-1.12537243273227,0.260431247738631,0.454124164834733,"Not significant"
"CCDC64B",100.436383901057,-1.05869815546399,0.249481539373965,-4.24359316573333,2.19968987569146e-05,0.000512224091331663,"Down"
"CCDC65",55.2264417976394,0.536599450351714,0.321620413505546,1.6684247262261,0.0952314431911773,0.240042142889101,"Not significant"
"CCDC66",52.2281040761658,1.42769652579705,0.302104708454048,4.72583341419261,2.29173470589196e-06,8.30117237911976e-05,"Up"
"CCDC67",8.74648718583584,0.956064828973837,0.399279314386581,2.39447623386815,0.0166441220695448,0.0739067032191364,"Not significant"
"CCDC68",2.08580075031313,0.820531599166296,0.56000830798845,1.46521326105615,0.142862742681591,0.311830966310717,"Not significant"
"CCDC69",56.814956453319,-0.0277635153781515,0.181147663874364,-0.153264551053813,0.878189654511181,0.936225079288116,"Not significant"
"CCDC7",6.34538543151393,1.10323508342105,0.432743175149845,2.54939915121489,0.0107908715798498,0.0546281327989289,"Not significant"
"CCDC71",5.5656091247955,-0.481283783389229,0.301982863922665,-1.59374534414801,0.110993083682399,0.264275680685056,"Not significant"
"CCDC71L",18.3559277433519,0.777722635350727,0.53696616968387,1.44836430907481,0.147515190982212,0.31818703295595,"Not significant"
"CCDC73",21.3223496664615,-1.37980315826571,0.618490570077894,-2.23092028402621,0.0256864098643808,0.099314121383681,"Not significant"
"CCDC74A",13.0779555578912,-0.00258324115875231,0.403681485337122,-0.00639920643522949,0.994894206830869,0.996932924467817,"Not significant"
"CCDC74B",6.02607600478923,-0.435613816466491,0.46233491607613,-0.942204019898773,0.346088196219897,0.544499104609788,"Not significant"
"CCDC77",6.11236831765799,0.742811618130715,0.335189794958662,2.21609258188282,0.0266851621892446,0.101895904816325,"Not significant"
"CCDC78",63.0803442239067,-0.0639037895683989,0.26773346100663,-0.23868435916875,0.811350345841661,0.894400155810518,"Not significant"
"CCDC8",4.44160470151692,-0.662498398314505,0.458634287264226,-1.44450255184002,0.148597662440096,0.319842671507926,"Not significant"
"CCDC80",206.871669068929,0.580558053845328,0.310472710347087,1.86991653210456,0.0614954096683249,0.179697510829122,"Not significant"
"CCDC81",65.3062836644132,0.621058810320167,0.365409236682106,1.69962537334673,0.0892014145412645,0.229425334441438,"Not significant"
"CCDC82",33.4133761060619,0.994398710229296,0.268590449893856,3.70228617816557,0.000213665413359382,0.00304820085804905,"Not significant"
"CCDC84",7.04769097777143,0.35648095307725,0.307460732456797,1.15943571144436,0.246278627309199,0.437588480212439,"Not significant"
"CCDC85A",2.05346397753065,-1.57913445277096,0.615397299870877,-2.56604059377949,0.0102866788858316,0.0527065982991135,"Not significant"
"CCDC85B",12.1654422310496,-0.136207239678777,0.297351978045829,-0.458067373803662,0.646904037992144,0.785684134313961,"Not significant"
"CCDC85C",19.5221610172051,-0.815412176262417,0.400580223600797,-2.03557771507718,0.0417927774271496,0.138494998132155,"Not significant"
"CCDC86",8.00225741870792,-0.563331669016887,0.274360962343147,-2.05325008414397,0.0400483292469047,0.134624329979713,"Not significant"
"CCDC87",1.6793228176087,-0.332548217683588,0.550882433471629,-0.603664588808703,0.546066661655673,0.715989370227109,"Not significant"
"CCDC88A",12.5090512103241,0.650564358346039,0.366986557265466,1.77271985980522,0.0762751385825463,0.207322106746515,"Not significant"
"CCDC88B",80.5318440488858,-0.269710359200255,0.37937158936303,-0.710939792969481,0.477121545703382,0.659383926940702,"Not significant"
"CCDC88C",263.852101575278,0.328750697681266,0.189599086421332,1.73392553670173,0.0829312961732757,0.219254244456411,"Not significant"
"CCDC89",23.5377140299315,0.576440919492309,0.314805566712188,1.8311014176548,0.0670854069802039,0.190725372170464,"Not significant"
"CCDC9",57.5607488220392,0.0173789695609324,0.245021906562683,0.070928227621502,0.943454877553059,0.973021862291247,"Not significant"
"CCDC90B",16.888692236596,0.971131192109116,0.332506857990262,2.92063507495402,0.00349318732661221,0.0246675957854422,"Not significant"
"CCDC91",21.2121888117603,1.12603073991664,0.27468520904578,4.09934973866385,4.1431255511301e-05,0.000864421714987784,"Up"
"CCDC92",18.4423233420095,-0.0480876154928136,0.21733726749801,-0.221258029266673,0.824891527881823,0.902524306271484,"Not significant"
"CCDC93",43.9164881537643,0.86049564756346,0.280728397234906,3.06522480817436,0.00217506438862119,0.0173827413448132,"Not significant"
"CCDC94",15.0974378967388,-0.667332717622707,0.262159791863201,-2.54551894811898,0.0109115441760595,0.0551142166775273,"Not significant"
"CCDC96",82.6893272426067,-0.0126023672179739,0.250178116069604,-0.0503735794959288,0.95982469015737,0.979990653241715,"Not significant"
"CCDC97",33.1205369945028,-0.346424580684963,0.192067999218853,-1.80365590360645,0.0712852664026209,0.198376640346472,"Not significant"
"CCER2",2.52304301820268,-1.9413573083719,0.476522585727585,-4.07400901136242,4.62106922207892e-05,0.000935452667362108,"Down"
"CCHCR1",24.2721256553903,-0.551760590481705,0.197831505345216,-2.78904307743543,0.00528640330185453,0.0327772751669506,"Not significant"
"CCHE1",44.0257051170884,-4.00892990954484,0.480642171148374,-8.34077854626552,7.38029963667449e-17,5.49937755784202e-14,"Down"
"CCKAR",13.6975939364938,-0.804918409222098,0.647920817541712,-1.24230984316271,0.214122265032215,0.401389483513657,"Not significant"
"CCL2",5.9416336770119,4.04564831942727,1.07354765309778,3.76848508564415,0.000164241296446929,0.00249519204543839,"Up"
"CCL20",2.08721960710802,2.7907491307531,0.914171449155488,3.05276338845541,0.00226744646697669,0.0179650644634184,"Up"
"CCL22",2.07786875625011,-0.210127796622821,0.674397487604344,-0.311578557875796,0.755360831906851,0.859589515727334,"Not significant"
"CCL28",14.2007817348762,-0.229724437626909,0.295344492412664,-0.777818593298607,0.43667596505958,0.62652532147843,"Not significant"
"CCL5",15.5669239490608,0.954802912098168,0.446818665323498,2.13689128543206,0.0326068349731588,0.116998796986927,"Not significant"
"CCL8",1.60207271590296,2.70186261376295,1.28910029707991,2.09592893577268,0.0360884954165988,0.125303910780917,"Not significant"
"CCM2",12.5415376905399,0.0056757370894527,0.320104705000612,0.0177308768062058,0.985853548387037,0.992975143313879,"Not significant"
"CCNA1",5.89800840509559,-1.39317072839217,0.540829570166862,-2.57598845411196,0.00999539839079764,0.0516298206045628,"Not significant"
"CCNA2",1.82831420675465,-0.473231650050197,0.567845637206634,-0.833380797602205,0.40463000097444,0.598737612789412,"Not significant"
"CCNB1",3.86020169168269,0.0204151480950048,0.447544137055996,0.0456159435565357,0.963616361279802,0.981556361235929,"Not significant"
"CCNB1IP1",4.92115346300357,-2.183830674169,0.372740000612235,-5.85885783812308,4.66061446407401e-09,4.76662059698236e-07,"Down"
"CCNB2",1.43865255480164,0.498176629429583,0.542847304340045,0.917710423256555,0.358770489273065,0.556339004385971,"Not significant"
"CCNB3",1.93479122546605,0.381221519069407,0.583993164545014,0.652784214291985,0.513895401792935,0.690531706614469,"Not significant"
"CCNC",15.2047378142746,0.40803357932892,0.332694370781423,1.22645170812642,0.220028737660336,0.408278155687055,"Not significant"
"CCND1",79.9375172638716,-0.666864847165047,0.212999117107344,-3.130833856128,0.00174310744880908,0.0148968571048413,"Not significant"
"CCND2",10.547558533955,0.902064597854775,0.461099214293947,1.95633514413173,0.0504256867613691,0.156413963699184,"Not significant"
"CCND3",20.8426136121534,-0.0667390113214478,0.235469221842872,-0.283429871637247,0.776847332527543,0.873032681656922,"Not significant"
"CCNDBP1",24.3440458605573,0.0535142055472328,0.212250647576692,0.252127407657952,0.800942585873317,0.888623765154968,"Not significant"
"CCNE1",2.47064363686708,-0.583587014130414,0.525073924895176,-1.11143781182225,0.266379944264578,0.460841721155569,"Not significant"
"CCNE2",2.04453477969516,0.60945620982331,0.591012946883053,1.03120619106151,0.302444138009044,0.499276914396616,"Not significant"
"CCNF",29.9593367505223,-0.689164407281751,0.479860474784441,-1.43617664612059,0.15095208263635,0.323088249089538,"Not significant"
"CCNG1",7.31240328595234,0.269241325922664,0.342265876569049,0.78664378880419,0.431490418095003,0.622457280108865,"Not significant"
"CCNG2",23.7456332663934,-0.199426067148245,0.405981732722248,-0.491219311300102,0.623271341904,0.770071058674598,"Not significant"
"CCNH",10.2500283146474,1.03163652047869,0.389820297245335,2.64644126477956,0.00813436299572802,0.0445369181795493,"Up"
"CCNI",55.3586986042411,-0.394053250968572,0.275273272285146,-1.43149840773639,0.152287422993928,0.324625815443033,"Not significant"
"CCNI2",1.61893681936752,0.202444016936846,0.688457729623632,0.294054388854809,0.768716343216081,0.867946701684482,"Not significant"
"CCNJ",3.17270612955543,-0.8918545284017,0.428484138358895,-2.08141783688312,0.037395677435034,0.128410700132414,"Not significant"
"CCNJL",11.2392521034198,0.491735185116121,0.615395238301526,0.799055882319299,0.424258009546478,0.615786043352498,"Not significant"
"CCNK",33.0737250425273,0.458935135880491,0.256721311960483,1.78767836754875,0.0738279137878085,0.202949541483239,"Not significant"
"CCNL1",68.4214665242194,1.807744219404,0.406582935617218,4.44618812311866,8.7407411173875e-06,0.000238700029676928,"Up"
"CCNL2",33.8588067648148,0.0416310075548846,0.192720657857426,0.21601735910264,0.828974216396563,0.905029549862096,"Not significant"
"CCNO",23.8159474047192,-0.705910315890199,0.293415229875067,-2.40584074722627,0.0161352967406273,0.0721055843122957,"Not significant"
"CCNT1",17.5203511987042,0.590119824640394,0.253249269344853,2.33019359213558,0.019795921506173,0.0834051103200308,"Not significant"
"CCNT2",18.3585054398248,0.801130241455337,0.331532508296098,2.41644551109852,0.0156728718202322,0.0707177330573799,"Not significant"
"CCNY",18.470954945575,-0.254106617238626,0.262952039782267,-0.966361080328696,0.333863531898372,0.532168335249641,"Not significant"
"CCNYL1",13.9987151545922,0.0160479639364726,0.280795778333717,0.0571517279629471,0.954424330771392,0.977059203121327,"Not significant"
"CCP110",53.4949431536941,0.981103530988611,0.258781479888888,3.79124321960699,0.000149895072573302,0.0023338886523652,"Not significant"
"CCPG1",13.5070645534255,0.599177359442764,0.36104286409375,1.65957402577877,0.0970001772359016,0.242702074414357,"Not significant"
"CCR1",23.9217956504153,3.07188633662986,0.739590449916869,4.15349648846216,3.2743323986282e-05,0.00071261131256932,"Up"
"CCR10",2.46407433883401,-0.397125379981582,0.635888851056977,-0.624520117503993,0.532286062731439,0.705626254627376,"Not significant"
"CCR2",2.75957696747631,-2.56221693836712,0.52680034553275,-4.8637343541906,1.15191490526599e-06,4.71862943392727e-05,"Down"
"CCR5",7.76041750446798,1.68506210588519,0.498585914070352,3.37968253480868,0.00072569600527973,0.00772495992558994,"Up"
"CCR6",1.99893497559591,0.0923606021783513,0.661922107814053,0.139533943779828,0.889028235030527,0.942386791881702,"Not significant"
"CCR7",5.8673711789758,0.307013414707849,0.527840077949872,0.581640969553293,0.560808540694825,0.727113434815861,"Not significant"
"CCRL2",3.82785421859652,2.30988609003526,0.882640044526443,2.61701936634268,0.00887013085857063,0.0475179074546091,"Up"
"CCS",7.37908652694308,-0.324245015291665,0.307564677495052,-1.0542335938329,0.29177598318031,0.48967294989334,"Not significant"
"CCSAP",6.68754318722278,-0.087995106422996,0.291524145591887,-0.30184500239024,0.762770222963184,0.864476602370384,"Not significant"
"CCSER1",5.81525391868818,0.375168992445519,0.38056936671825,0.985809750481757,0.324226480132069,0.521535357844019,"Not significant"
"CCSER2",19.9844615323106,0.462188718258782,0.290120591857916,1.59309173919352,0.111139612259373,0.264387818360939,"Not significant"
"CCT2",25.7421866473965,0.449776154212602,0.250916929704896,1.79253012039317,0.073048088786478,0.20170995728148,"Not significant"
"CCT3",56.2940427369772,0.383702807252641,0.207738780785297,1.84704466735658,0.064740666860614,0.186019455570123,"Not significant"
"CCT4",20.8205932164333,-0.0437475409943405,0.245757570191855,-0.178010959988692,0.858714368386512,0.924914815288556,"Not significant"
"CCT5",41.557515895859,0.809238715496336,0.23834295896696,3.39527007218416,0.000685609336687947,0.00741424664857843,"Not significant"
"CCT6A",42.7587195136925,0.429898924439696,0.214674331280413,2.00256324021409,0.0452241888172963,0.145880871286962,"Not significant"
"CCT6B",5.2424919792638,0.9112186017981,0.406168296324195,2.24345083071374,0.0248677571833931,0.0971369606604432,"Not significant"
"CCT6P1",3.17767246552984,0.598346743025986,0.460917149887864,1.29816550148233,0.194230470008091,0.378212841548855,"Not significant"
"CCT6P3",2.20759587213672,0.130338176535554,0.463221384537236,0.281373401328963,0.778424017010354,0.873863190915992,"Not significant"
"CCT7",28.4115057464827,-0.581543724690409,0.248128604333943,-2.34371900108599,0.0190925497072862,0.0813395637951576,"Not significant"
"CCT8",20.6030199452811,0.651342452238163,0.298777222103446,2.18002713745242,0.0292554500255529,0.108480872511813,"Not significant"
"CCZ1",2.39939717644649,0.687437209888162,0.505927858944375,1.35876528191689,0.17422097805501,0.353856223863117,"Not significant"
"CCZ1B",1.92726282790508,0.875120744443672,0.631829962218206,1.38505736792116,0.166034926352575,0.343620490353801,"Not significant"
"CD101",2.39973072866222,0.347621603976167,0.579978313681933,0.599370003628802,0.548926175416789,0.718494085564359,"Not significant"
"CD109",10.0541438168864,-2.18835752407033,0.701704073589334,-3.11863306261928,0.00181692080392025,0.015359900993919,"Down"
"CD14",14.5074201297541,0.691183841657265,0.572770666087123,1.20673749998246,0.227533252422747,0.416523202376129,"Not significant"
"CD151",25.2225313000761,-0.760507038753173,0.223156001651048,-3.40796139528611,0.000654501536153037,0.00717704277345671,"Not significant"
"CD163",22.5127837481115,1.18644578091617,0.459857357275997,2.58003000744443,0.00987917302924714,0.0512733995229384,"Not significant"
"CD163L1",1.89894547524564,0.107896417890643,0.741253786545734,0.145559348024977,0.884269261672031,0.939569865325181,"Not significant"
"CD164",248.430790469478,1.37774090352319,0.446115054024251,3.08830847803736,0.00201299398405142,0.0165264060138702,"Up"
"CD164L2",10.2665669247582,-0.414969018045277,0.325901309159038,-1.2732965667308,0.202912824568755,0.388602648769069,"Not significant"
"CD177",20.3412585782871,1.69817574178946,0.629005396813026,2.69977928709926,0.00693854904646669,0.039990576603724,"Up"
"CD180",1.76055046959193,1.0988118423411,0.837691487015227,1.31171422817758,0.18961657423632,0.372566568765687,"Not significant"
"CD19",12.4152181768397,1.22690204999743,0.491915833900133,2.49413002275204,0.0126266282355944,0.0611896805916944,"Not significant"
"CD1C",1.21201728432541,-0.535394551674701,0.994124649414564,-0.538558773278575,0.590191340788882,0.746167415420895,"Not significant"
"CD1D",2.06060042235101,0.264173278968414,0.619229152391903,0.426616347030803,0.669658789169803,0.802862040821034,"Not significant"
"CD2",6.59573942792051,1.83985190242247,0.559629872501805,3.2876227535844,0.00101037130164376,0.0100638384010958,"Up"
"CD200",1.54095363860515,0.821074240157438,0.671728848938372,1.22232987529879,0.221582905919227,0.409898251782015,"Not significant"
"CD200R1",8.90962922855225,0.0693988593413737,0.449593467814807,0.1543591362185,0.877326572011906,0.935559915417903,"Not significant"
"CD200R1L",3.33339536304275,0.869658092031906,0.632173622944514,1.37566336282942,0.168925879732346,0.346682544466614,"Not significant"
"CD209",1.9277083351584,0.12040690418218,0.593022766403104,0.203039260891265,0.839104345520536,0.91201672561682,"Not significant"
"CD22",7.4696618777489,3.37603710799573,0.990294986029951,3.40912269134081,0.00065172161723133,0.00715658937995499,"Up"
"CD226",4.09952475405627,1.03328276900397,0.510955328422601,2.02225656828724,0.0431498529897827,0.141523558915137,"Not significant"
"CD24",117.782478670457,0.226080498382444,0.281862004269334,0.802096398088523,0.422497198380094,0.614198825738732,"Not significant"
"CD244",1.52358939282945,0.881845520799122,0.665651213970239,1.324786167728,0.185242083885825,0.367745844375801,"Not significant"
"CD247",3.11627233755472,1.19241571372931,0.557622912777701,2.13839081286939,0.0324850374950411,0.116695561690175,"Not significant"
"CD27_AS1",2.82959331067332,-0.0174774285052094,0.376541799098343,-0.0464156397697689,0.962978971214028,0.981226472719745,"Not significant"
"CD274",22.7173046581071,2.7641681862375,0.530105454310489,5.21437416604753,1.84438852103948e-07,1.08093601412831e-05,"Up"
"CD276",8.25422970930733,-0.832672492525454,0.293278572402021,-2.8391862579856,0.00452287480010869,0.0293269890194096,"Not significant"
"CD28",2.93543702765287,2.55303110884664,1.01100552119769,2.52523953165181,0.0115619453717633,0.0575538077280576,"Not significant"
"CD2AP",89.512973933351,0.51825141714137,0.149550905548631,3.4653846811569,0.000529473542671455,0.00611003097029715,"Not significant"
"CD2BP2",31.5965270855723,-0.378313318252794,0.177250949457592,-2.13433733026805,0.0328151775773937,0.117583069132884,"Not significant"
"CD300A",10.834290247819,2.22091436430245,0.712653813069414,3.11640002982223,0.00183073741666258,0.0154101017191695,"Up"
"CD300E",7.25703008318945,1.76175683548049,0.982603646788851,1.79294758495748,0.0729813055544638,0.201697539617847,"Not significant"
"CD300LB",2.28794088203598,2.04664760924096,1.05551568370518,1.93900255660494,0.0525010268517383,0.160927731278355,"Not significant"
"CD300LF",3.97625880059579,0.617207300061609,0.659713835659391,0.935568221704345,0.349495542656141,0.547383270091412,"Not significant"
"CD36",12.6977150560992,0.154691649525397,0.438542309050015,0.352740536849216,0.724282966300506,0.840178759536172,"Not significant"
"CD37",26.3334137023052,2.00293727830816,0.454709312267097,4.40487411247833,1.05845326561614e-05,0.000279774944262861,"Up"
"CD38",15.4701974714097,1.36547832036454,0.441871217400532,3.09021784310249,0.00200009739906403,0.0164637159918748,"Up"
"CD3D",2.16688027799808,0.56295885964443,0.585868389480366,0.960896456871046,0.336604232482085,0.535219406274536,"Not significant"
"CD3E",4.10614681199643,0.790574841344367,0.518363945442719,1.5251347017763,0.127225503348099,0.289027972762928,"Not significant"
"CD3EAP",1.75879274417458,-0.614174627045368,0.515491709646527,-1.19143453823245,0.233483040886695,0.423550037537098,"Not significant"
"CD3G",5.20740173946356,-0.810469124697422,0.470311581012142,-1.72325997789218,0.0848415217859549,0.222453105379796,"Not significant"
"CD4",12.9756466319901,-0.281131291670001,0.381654504369304,-0.736612010212168,0.461358329144756,0.646662050739622,"Not significant"
"CD40",5.56390017099488,0.61559720186242,0.446552576703769,1.3785548084986,0.168032058197045,0.345969164035179,"Not significant"
"CD44",72.3912241161678,0.465712582650502,0.348862348836002,1.33494653178934,0.181893846769716,0.363818396890006,"Not significant"
"CD46",51.221552346432,0.948643683089378,0.300242895169054,3.15958744853975,0.00157992679163089,0.0139126023834779,"Not significant"
"CD47",20.2167799816414,0.868328921405755,0.309719481362544,2.80359800935262,0.00505358700242182,0.0318835797585051,"Not significant"
"CD48",9.16686531501583,2.23759220701614,0.658417439338752,3.39844006754036,0.000677713099986832,0.00735937167841357,"Up"
"CD5",3.95151393900509,0.0803782901664571,0.405295234152246,0.198320343772569,0.842794435766374,0.914732044562372,"Not significant"
"CD52",6.60156545453098,1.73206378211865,0.670213643236125,2.58434575243109,0.00975639339448281,0.050804673489806,"Not significant"
"CD53",15.7689589611095,2.02777002055837,0.60010044202456,3.37905103638531,0.000727365038134596,0.00773481673962156,"Up"
"CD55",89.5469067689274,0.891422836400256,0.328903138624441,2.71028984438525,0.00672244343914582,0.0391040500057049,"Not significant"
"CD58",4.10643927856792,1.12137516686663,0.50008638472301,2.24236292193347,0.0249379261260213,0.0973381561536496,"Not significant"
"CD59",128.959474831692,0.264694749379862,0.221712919262288,1.19386254197811,0.232531742117997,0.422559133743167,"Not significant"
"CD6",6.62934852671218,0.512089691574469,0.455853687705448,1.12336415254659,0.261282867952252,0.455194201482614,"Not significant"
"CD63",110.857534535876,-0.695480178278496,0.209638642031312,-3.31751900097987,0.000908207380260052,0.00924634293188633,"Not significant"
"CD68",49.5592693107338,1.59697069164889,0.339944851091239,4.69773460760632,2.63062937953248e-06,9.31314220156656e-05,"Up"
"CD69",7.18468367865919,3.19697049515523,0.833340481248706,3.83633168805718,0.000124885715157568,0.00201465120699549,"Up"
"CD7",3.93337974062967,0.834542045035526,0.524388911607166,1.59145631527141,0.111506919203625,0.264933331765778,"Not significant"
"CD72",4.06858429363159,1.09705962706441,0.639388602200074,1.71579478159219,0.0861996096293612,0.224322549722309,"Not significant"
"CD74",577.445486179115,0.371197998223284,0.250126234410648,1.48404264389902,0.137797607809213,0.3045020180196,"Not significant"
"CD79A",3.12364065167262,2.27455538435295,1.20228583171358,1.89185909403182,0.0585097572418946,0.173895665967933,"Not significant"
"CD79B",3.81081244420294,2.62792855455724,1.05167260897224,2.49880859512487,0.0124611595099438,0.0606319104513685,"Not significant"
"CD81",20.9477468265772,-0.651495816614165,0.265906081952577,-2.4500974623452,0.0142817551420103,0.0662754758191511,"Not significant"
"CD82",85.2809162605919,-1.32007495110391,0.247239664586075,-5.3392523133938,9.33306803848025e-08,6.08516036108912e-06,"Down"
"CD83",13.1605950846745,2.49808115491357,0.699230889935706,3.57261269613427,0.00035343730077743,0.0045074057722618,"Up"
"CD84",5.24107909381602,0.992930279952881,0.542981026656363,1.8286647805491,0.0674498416424985,0.191344293332454,"Not significant"
"CD86",5.20571622402863,1.53305335083211,0.581076905811375,2.63829681665193,0.00833236157789991,0.0453385994420436,"Up"
"CD8A",4.81687479871721,-0.187287648579331,0.452263250899145,-0.414112020392956,0.678792069994977,0.808536066931674,"Not significant"
"CD9",85.4369414244894,-0.16906789074239,0.228210179000007,-0.740842899660423,0.458788700416905,0.644612243099788,"Not significant"
"CD93",11.6327968950456,-0.381659020238095,0.5663373191654,-0.673907594153494,0.500370063732601,0.67955135890364,"Not significant"
"CD96",5.77404746324592,1.26770312458312,0.483434950692832,2.62228273476363,0.00873429379763345,0.0470317375586264,"Up"
"CD99",42.1456030342417,-0.577685843267543,0.2208740831446,-2.61545327112619,0.00891091134462316,0.0476968875529694,"Not significant"
"CD99L2",10.11808137931,-0.00517624500210336,0.242865998611304,-0.0213131728265829,0.982995835830407,0.991805973246128,"Not significant"
"CD99P1",12.6978569763011,-0.720580128219559,0.427247951384531,-1.68656192706006,0.0916876180096798,0.234035332250055,"Not significant"
"CDA",2.40807096486565,-0.499298255526668,0.932129423702342,-0.535653357602956,0.592198144783386,0.747012342813716,"Not significant"
"CDADC1",7.49588343477682,0.471159930219958,0.32989888524401,1.42819497517085,0.153235746523509,0.326013998857902,"Not significant"
"CDAN1",13.3661572211131,-0.580684184715817,0.248079125963266,-2.34072166475546,0.0192465095129341,0.0819062770895818,"Not significant"
"CDC123",24.4134033658051,-0.438740851642249,0.167576406545292,-2.61815407483193,0.00884068774934218,0.0474739471179501,"Not significant"
"CDC14A",29.3439112529371,0.715185493955197,0.32221561391966,2.21958670858675,0.0264468353398762,0.101332046865422,"Not significant"
"CDC14B",12.0429166721704,-0.18454866491271,0.303898330851663,-0.60727107120174,0.543671033322674,0.714604311586158,"Not significant"
"CDC16",15.777625410182,0.211216517513792,0.281410297421809,0.750564280869926,0.452914924491788,0.639799861652103,"Not significant"
"CDC20",2.72979566929948,-0.270187081591937,0.510744195522184,-0.529006661183292,0.596800829010745,0.750461216036656,"Not significant"
"CDC20B",54.4077383886712,0.075656510375443,0.421286533156486,0.179584450062021,0.857478813256988,0.924029231447238,"Not significant"
"CDC23",6.29953760185344,-0.168354115458323,0.322428677192057,-0.522143740204725,0.601570253907481,0.75390833192856,"Not significant"
"CDC25A",2.69395893929067,0.166047390597581,0.604743846137447,0.274574750380911,0.78364296725625,0.877204746521626,"Not significant"
"CDC25B",12.3189492696699,-0.536307968909689,0.37947009346959,-1.4133076048394,0.157565298919003,0.331526705831359,"Not significant"
"CDC25C",1.10867402938506,-0.712218153508297,0.779130434653086,-0.914119281998549,0.360654171708582,0.558245166449209,"Not significant"
"CDC26",7.90738980334499,0.62120723265735,0.366881624191991,1.69320890362247,0.0904157104308832,0.231807132849183,"Not significant"
"CDC27",17.1032943929934,0.991600418708253,0.313816071181927,3.15981401135252,0.00157869880426575,0.0139096164916388,"Not significant"
"CDC34",23.3579933119739,0.0796503847948939,0.369197214966519,0.215739397714896,0.829190889356181,0.905202946605659,"Not significant"
"CDC37",112.362833945781,-0.108228044138751,0.177092668196244,-0.6111379157652,0.541108280468763,0.712815626936918,"Not significant"
"CDC37L1",12.8504415813975,0.52188955529918,0.296407660780882,1.76071547518127,0.078286572167768,0.210300381177971,"Not significant"
"CDC40",20.1531764191229,0.782686345312766,0.222100693625009,3.52401576302252,0.000425058961525913,0.00517630897664842,"Not significant"
"CDC42",48.98516415303,0.611233218756321,0.247587871494602,2.46875266977545,0.0135584894553885,0.0641752096182453,"Not significant"
"CDC42BPA",69.3232592837122,-0.0315776167813531,0.256380152457128,-0.123167165939779,0.901974725346078,0.94922997526501,"Not significant"
"CDC42BPB",99.8633716961612,-0.0804104884266681,0.137508438671921,-0.584767663739663,0.558703949972552,0.725105698695404,"Not significant"
"CDC42BPG",69.7493217778827,-0.626184685925905,0.188226814355067,-3.32675601014362,0.000878632689497865,0.00900972760502136,"Not significant"
"CDC42EP1",17.8854902491652,0.287631204952826,0.518337149085634,0.55491142292274,0.578955248261516,0.739157176114835,"Not significant"
"CDC42EP2",6.18872517844628,-0.31555037720461,0.51917584421354,-0.607790945440871,0.543326135360416,0.714391006312057,"Not significant"
"CDC42EP3",26.7254449005302,0.964856886300615,0.405037921752307,2.3821396330654,0.0172123694664866,0.0757384051394206,"Not significant"
"CDC42EP4",22.8948462358138,-0.693120824154185,0.201183092304694,-3.4452240305783,0.000570586272127464,0.00642803022768218,"Not significant"
"CDC42EP5",17.3488774286595,-0.968667673243172,0.360671629320974,-2.68573293404545,0.00723709097008972,0.0410907109941814,"Not significant"
"CDC42SE1",65.1132524257659,-0.117320539956931,0.285094819319381,-0.411514106910171,0.680695599348483,0.809533856895592,"Not significant"
"CDC42SE2",39.1758951417692,0.619074522058573,0.276728215666245,2.23712107046296,0.0252784281909181,0.0982749923804935,"Not significant"
"CDC45",3.43044892598304,0.460433478059472,0.615561732621524,0.747989118976906,0.454466720760307,0.641094188188918,"Not significant"
"CDC5L",46.7205292375908,0.92268025144749,0.192060300673899,4.8041174996082,1.55435535018702e-06,6.09587782449285e-05,"Not significant"
"CDC6",2.76491384727497,0.18101277512871,0.45762704265885,0.395546500217757,0.692439611294778,0.818870543949569,"Not significant"
"CDC7",2.13388911951763,0.0735077099881519,0.452988376699219,0.162272839148278,0.871091002398936,0.932419286806191,"Not significant"
"CDC73",61.9093871372628,0.516814738361841,0.15585493707857,3.31599850507977,0.000913163172829848,0.00928471561302239,"Not significant"
"CDCA2",2.25066587817676,-0.0291010694209215,0.518522221563417,-0.0561230902181543,0.955243749591765,0.977354138460307,"Not significant"
"CDCA4",39.5005974298777,0.582769046918774,0.633953882818617,0.919260947385841,0.35795909916841,0.555523552889744,"Not significant"
"CDCA5",2.98855569534072,0.173758247342181,0.666077154283913,0.260868048430494,0.79419426554832,0.884208599594458,"Not significant"
"CDCA7",1.73823535889129,0.329700991132062,0.638368775291218,0.516474182155378,0.605523266381525,0.757170215146085,"Not significant"
"CDCA7L",17.1271236141343,0.0890020400894256,0.281860031205867,0.31576679995618,0.752179519531507,0.85744191167983,"Not significant"
"CDCA8",2.19956912846934,0.616260575219137,0.509835390345413,1.20874420820732,0.226761131866739,0.415983905404127,"Not significant"
"CDCP1",24.0213744295025,0.23186059379987,0.253339302205653,0.915217622300282,0.360077395145068,0.557704749008218,"Not significant"
"CDH1",107.492167292697,-0.174744769862677,0.211190435418676,-0.827427480398214,0.407994810138178,0.601498284251198,"Not significant"
"CDH11",2.99421054982681,-0.230906702700697,0.737004516594719,-0.313304325145233,0.754049464449088,0.858802846094633,"Not significant"
"CDH12",1.14463417603339,0.0378631250312944,0.669787035909364,0.0565300953905266,0.954919521196263,0.977236928084856,"Not significant"
"CDH13",2.84734531262175,0.456433757945079,0.543863310016176,0.839243518617764,0.401332671017808,0.59577399071119,"Not significant"
